id;n_victimas;aaaa;mm;dd;fecha;hora;franja_hora;direccion_normalizada;comuna;tipo_calle;otra_direccion;calle;altura;cruce;geocodificacion_CABA;longitud;latutid;victima;acusado;participantes;moto;auto;transporte_publico;camion;ciclista;gravedad
LC-2021-0215714;1;2021;5;5;44321;0,388888889;9;CHARCAS y ALVAREZ, JULIAN;14;CALLE;SD;CHARCAS;0;ALVAREZ, JULIAN;Point (104241.319619247 104556.777015929);-58.417069186753;-34.588184805476;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0252947;1;2021;5;5;44321;0,552083333;13;DIRECTORIO AV. y WHITE;9;AVENIDA;SD;DIRECTORIO AV.;0;WHITE;Point (97814.8093331835 97974.8811118875);-58.487135510234;-34.647522755142;MOTO;MOTO;MOTO-MOTO;x;0;0;0;0;SD
LC-2021-0258780;1;2021;5;5;44321;0,722222222;17;BELGRANO AV. y CEVALLOS, VIRREY;1;AVENIDA;SD;BELGRANO AV.;0;CEVALLOS, VIRREY;Point (106818.618354169 101731.723966023);-58.388954149848;-34.613637287010;MOTO;MOTO;MOTO-MOTO;x;0;0;0;0;SD
LC-2021-0207093;1;2021;5;6;44322;0,354166667;8;BELGRANO AV. 2685;3;AVENIDA;SD;BELGRANO AV.;2685;;Point (105446.550002897 101647.353385739);-58.403913708232;-34.614405963313;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208134;1;2021;5;6;44322;0,616666667;14;SALVADORES, CNEL. 1500;4;CALLE;SD;SALVADORES, CNEL.;1500;;Point (108466.251552746 98207.0776429386);-58.370954523809;-34.645397588700;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208251;1;2021;5;6;44322;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;GRAVE
LC-2021-0208381;1;2021;5;6;44322;0,659722222;15;DE LOS CONSTITUYENTES AV. y QUESADA;12;AVENIDA;SD;DE LOS CONSTITUYENTES AV.;0;QUESADA;Point (96473.2707269034 106076.868086753);-58.501734486015;-34.574484297915;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208444;1;2021;5;6;44322;0,635416667;15;DIAZ VELEZ AV. y OTAMENDI;6;AVENIDA;SD;DIAZ VELEZ AV.;0;OTAMENDI;Point (102620.291146308 102278.065882618);-58.434731504171;-34.608731418017;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208494;1;2021;5;6;44322;0,798611111;19;ECUADOR 932;3;CALLE;SD;ECUADOR;932;;Point (105229.458792537 103347.583399809);-58.406291110179;-34.599080500577;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208544;1;2021;5;6;44322;0,833333333;20;VARELA AV. e ITAQUI;8;AVENIDA;SD;VARELA AV.;0;ITAQUI;Point (102408.668632255 96947.486619501);-58.437023955203;-34.656783796580;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208620;1;2021;5;6;44322;0,875;21;SD;13;SD;SD;;;;Point (100929.42238223231106531 109889.5419270787097048);-58.4531743358562;-34.5401208448916;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0229667;1;2021;5;6;44322;0,520833333;12;PERON, JUAN DOMINGO, TTE. GENERAL y CALLAO AV.;3;CALLE;SD;PERON, JUAN DOMINGO, TTE. GENERAL;0;CALLAO AV.;Point (106529.211988096 102491.767403552);-58.392115437039;-34.606787811802;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0208169;1;2021;5;6;44322;sd;;CULLEN 5075;SD;CALLE;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0208986;1;2021;5;7;44323;0,34375;8;DEL LIBERTADOR AV. y CERRITO;1;AVENIDA;SD;DEL LIBERTADOR AV.;0;CERRITO;Point (107461.176446497 104497.750644719);-58.381972268502;-34.588698726116;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209020;1;2021;5;7;44323;0,408333333;9;PERON, EVA AV. y PAZ, GRAL. AV.;9;AVENIDA;SD;PERON, EVA AV.;0;PAZ, GRAL. AV.;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209373;1;2021;5;7;44323;0,369444444;8;PATRICIAS ARGENTINAS AV. 168;6;AVENIDA;SD;PATRICIAS ARGENTINAS AV.;168;;Point (102773.001775576 102483.28914729);-58.433067206322;-34.606881056817;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209409;1;2021;5;7;44323;0,451388889;10;SANCHEZ DE BUSTAMANTE 33;3;CALLE;SD;SANCHEZ DE BUSTAMANTE;33;;Point (104495.029050971 102107.269891589);-58.414290946153;-34.610264646023;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209423;1;2021;5;7;44323;0,470833333;11;PASEO COLON AV. y ESTADOS UNIDOS;1;AVENIDA;SD;PASEO COLON AV.;0;ESTADOS UNIDOS;Point (108620.522075348 101203.684247684);-58.369302103367;-34.618383787488;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209435;1;2021;5;7;44323;0,465277778;11;ALSINA, ADOLFO e IRIGOYEN, BERNARDO DE;1;CALLE;SD;ALSINA, ADOLFO;0;IRIGOYEN, BERNARDO DE;Point (107585.341935456 102053.666498792);-58.380597180519;-34.610729827600;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209445;1;2021;5;7;44323;0,520833333;12;SANTA FE AV. y REPUBLICA ARABE SIRIA;14;AVENIDA;SD;SANTA FE AV.;0;REPUBLICA ARABE SIRIA;Point (104272.042545459 104951.596325554);-58.416736266818;-34.584625601915;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209470;1;2021;5;7;44323;0,527777778;12;CASEROS AV. 1978;4;AVENIDA;SD;CASEROS AV.;1978;;Point (106729.156339479 99449.8047195341);-58.389911622729;-34.634207977079;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209920;1;2021;5;7;44323;0,59375;14;MEXICO y SOLIS;1;CALLE;SD;MEXICO;0;SOLIS;Point (106687.133018208 101510.970407575);-58.390386050042;-34.615628106349;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0209968;1;2021;5;7;44323;0,666666667;16;LORETO, VIRREY 1780;13;CALLE;SD;LORETO, VIRREY;1780;;Point (101673.582022959 107252.757522585);-58.445062648758;-34.563889238468;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210119;1;2021;5;7;44323;0,701388889;16;SAN PEDRITO AV. 514;7;AVENIDA;SD;SAN PEDRITO AV.;514;;Point (99686.8976827669 99169.5265454604);-58.466714707082;-34.636756163869;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210243;1;2021;5;7;44323;0,694444444;16;RIVADAVIA AV. 6312;7;AVENIDA;SD;RIVADAVIA AV.;6312;;Point (100719.529425365 100320.345474367);-58.455453369026;-34.626382091539;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210277;1;2021;5;7;44323;0,6875;16;BOGOTA y CUENCA;7;CALLE;SD;BOGOTA;0;CUENCA;Point (98928.0467051876 100085.31612766);-58.474989781586;-34.628500333761;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210297;1;2021;5;7;44323;0,798611111;19;PAZ, GRAL. AV. y SUPERI;12;GRAL PAZ;SD;PAZ, GRAL. AV.;0;SUPERI;Point (97850.5741709057 109546.394283786);-58.486715357861;-34.543212165100;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210372;1;2021;5;7;44323;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0210419;1;2021;5;7;44323;0,785416667;18;SAN JUAN AV. y SANTIAGO DEL ESTERO;1;AVENIDA;SD;SAN JUAN AV.;0;SANTIAGO DEL ESTERO;Point (107236.036148669 100768.951547966);-58.384394762619;-34.62231326204;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210423;1;2021;5;7;44323;0,84375;20;PEÃ‘A y BILLINGHURST;2;CALLE;SD;PEÃ‘A;0;BILLINGHURST;Point (105266.462159243 104852.713869497);-58.405896956526;-34.585512409437;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210484;1;2021;5;7;44323;0,829861111;19;CABRERA, JOSE A. 3077;2;CALLE;SD;CABRERA, JOSE A.;3077;;Point (104898.647862138 103603.800851969);-58.409898879041;-34.59677246027;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210549;1;2021;5;7;44323;0,995833333;23;OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.;10;AVENIDA;SD;OLIVERA AV.;0;ALBERDI, JUAN BAUTISTA AV.;Point (97912.792731923 98756.3872909506);-58.486064755074;-34.640478183185;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0211393;1;2021;5;7;44323;0,954861111;22;GOYENA, PEDRO AV. y BARCO CENTENERA DEL;6;AVENIDA;SD;GOYENA, PEDRO AV.;0;BARCO CENTENERA DEL;Point (102042.968761946 100307.431159345);-58.441021247292;-34.626496795059;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213724;1;2021;5;7;44323;0,291666667;7;CARABOBO AV. y RIVADAVIA AV.;7;AVENIDA;SD;CARABOBO AV.;0;RIVADAVIA AV.;Point (100604.271709244 100288.852707869);-58.456710232802;-34.626666047841;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0238082;1;2021;5;7;44323;0,347222222;8;ALBERDI, JUAN BAUTISTA AV. 1600;6;AVENIDA;SD;ALBERDI, JUAN BAUTISTA AV.;1600;;Point (101143.339174345 100243.539800152);-58.45083162965;-34.627074085757;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210808;1;2021;5;8;44324;0,455555556;10;ALVAREZ THOMAS AV. 845;13;AVENIDA;SD;ALVAREZ THOMAS AV.;845;;Point (100848.091471626 105542.398511676);-58.454056280040;-34.579308190184;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0210953;1;2021;5;8;44324;0;0;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0211111;1;2021;5;8;44324;0,618055556;14;SAN JUAN AV. y PICHINCHA;3;AVENIDA;SD;SAN JUAN AV.;0;PICHINCHA;Point (106003.994943018 100667.798081274);-58.397828783778;-34.623232983107;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0211347;1;2021;5;8;44324;0,836805556;20;ALVAREZ JONTE AV. 3440;11;AVENIDA;SD;ALVAREZ JONTE AV.;3440;;Point (97512.4496993387 101947.680184842);-58.490421660419;-34.611709708039;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0211446;1;2021;5;8;44324;0,916666667;22;BOLIVAR y COCHABAMBA;1;CALLE;SD;BOLIVAR;0;COCHABAMBA;Point (108305.155680408 100676.694397424);-58.372735710093;-34.623136862886;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0212038;1;2021;5;8;44324;0,829166667;19;PAZ, GRAL. AV. 15480;8;GRAL PAZ;SD;PAZ, GRAL. AV.;15480;;Point (97889.9534612778 93850.8443154246);-58.486326407392;-34.684698351864;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213456;1;2021;5;8;44324;0,6875;16;SANTA FE AV. y PUEYRREDON AV.;2;AVENIDA;SD;SANTA FE AV.;0;PUEYRREDON AV.;Point (105591.212156918 103861.902449862);-58.402350840143;-34.594442320744;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0225858;1;2021;5;8;44324;0,71875;17;PASO y CORRIENTES AV.;3;CALLE;SD;PASO;0;CORRIENTES AV.;Point (105472.864548687 102718.521568281);-58.403633628515;-34.604749874244;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0211817;1;2021;5;9;44325;0,5;12;CABILDO AV. y QUESADA;13;AVENIDA;SD;CABILDO AV.;0;QUESADA;Point (99977.6333288356 108296.619621495);-58.463543011626;-34.554480624620;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0212202;1;2021;5;9;44325;0,791666667;19;OLIDEN y ZUVIRIA;8;CALLE;SD;OLIDEN;0;ZUVIRIA;Point (97988.0657053042 95680.9501648129);-58.485251272591;-34.668201401582;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0212273;1;2021;5;9;44325;0,854166667;20;9 DE JULIO AV. y DE MAYO AV.;1;AVENIDA;SD;9 DE JULIO AV.;0;DE MAYO AV.;Point (107498.832418864 102238.549241577);-58.381542009623;-34.609063850489;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0527111;1;2021;5;9;44325;0,572916667;13;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0212802;1;2021;5;10;44326;0,388888889;9;PERU 1232;1;CALLE;SD;PERU;1232;;Point (108195.003833755 100763.89235531);-58.373937703560;-34.622351706805;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0212887;1;2021;5;10;44326;0,416666667;10;ALBERDI, JUAN BAUTISTA AV. y DOBLAS;6;AVENIDA;SD;ALBERDI, JUAN BAUTISTA AV.;0;DOBLAS;Point (102984.00461218 100745.653323283);-58.430760762017;-34.622544232993;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213052;1;2021;5;10;44326;0,454166667;10;MITRE, BARTOLOME y CALLAO AV.;3;CALLE;SD;MITRE, BARTOLOME;0;CALLAO AV.;Point (106536.329663055 102358.879852231);-58.392036822337;-34.607985670074;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213615;1;2021;5;10;44326;0;0;SD;SD;SD;SD;;;;SD;SD;SD;CICLISTA;AUTO;CICLISTA-AUTO;0;x;0;0;x;GRAVE
LC-2021-0213868;1;2021;5;10;44326;0,729166667;17;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213925;1;2021;5;10;44326;0,668055556;16;FREIRE, RAMON, CAP. GRAL. 1071;13;CALLE;SD;FREIRE, RAMON, CAP. GRAL.;1071;;Point (100888.693574313 106066.568416814);-58.453614278437;-34.574583047220;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0213988;1;2021;5;10;44326;0,770833333;18;PASEO COLON AV. y LA RABIDA (S) AV.;1;AVENIDA;SD;PASEO COLON AV.;0;LA RABIDA (S) AV.;Point (108544.998398764 102428.725326514);-58.370137866175;-34.607341405670;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0214316;1;2021;5;10;44326;0,959027778;23;LACARRA AV. y PERON, EVA AV.;9;AVENIDA;SD;LACARRA AV.;0;PERON, EVA AV.;Point (99406.1342879474 97736.5210275939);-58.469777907639;-34.649673661122;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0217665;1;2021;5;10;44326;0,885416667;21;PIEDRAS y SAN JUAN AV.;1;CALLE;SD;PIEDRAS;0;SAN JUAN AV.;Point (107895.64099055 100795.954860656);-58.377202387065;-34.622065014593;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0214544;1;2021;5;11;44327;0,325;7;BRAGADO y LARRAZABAL;9;CALLE;SD;BRAGADO;0;LARRAZABAL;Point (96519.2029581523 97460.682016825);-58.501269813766;-34.652154277347;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0214679;1;2021;5;11;44327;0,395833333;9;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0214876;1;2021;5;11;44327;0,477777778;11;AVELLANEDA AV. y LAMARCA, EMILIO;10;AVENIDA;SD;AVELLANEDA AV.;0;LAMARCA, EMILIO;Point (98584.0376155361 100111.032244046);-58.478741247699;-34.628268083038;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0214960;1;2021;5;11;44327;0,503472222;12;SAN JUAN AV. y 9 DE JULIO AV.;1;AVENIDA;SD;SAN JUAN AV.;0;9 DE JULIO AV.;Point (107547.522909504 100786.867056927);-58.380998330204;-34.622149537067;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215440;1;2021;5;11;44327;0,666666667;16;PERETTE, CARLOS H. y WALSH, RODOLFO;1;CALLE;SD;PERETTE, CARLOS H.;0;WALSH, RODOLFO;Point (108052.833354476 104987.719057823);-58.375527790031;-34.584277499024;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215485;1;2021;5;11;44327;0,645833333;15;SANCHEZ DE BUSTAMANTE y FRENCH;2;CALLE;SD;SANCHEZ DE BUSTAMANTE;0;FRENCH;Point (105302.711726504 104667.960483536);-58.405500708019;-34.587177674301;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215681;1;2021;5;11;44327;0,75;18;GARAY, JUAN DE AV. y JUJUY AV.;3;AVENIDA;SD;GARAY, JUAN DE AV.;0;JUJUY AV.;Point (105703.300273985 100062.403858902);-58.401103697421;-34.628691940313;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215683;1;2021;5;11;44327;0,71875;17;SAENZ AV. 750;4;AVENIDA;SD;SAENZ AV.;750;;Point (104333.28163804 97804.8576268276);-58.416032746327;-34.649048926350;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215847;1;2021;5;11;44327;0,709722222;17;LAVALLE 1365;1;CALLE;SD;LAVALLE;1365;;Point (107077.384608227 102960.598851256);-58.386142908751;-34.602557966696;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0215904;1;2021;5;11;44327;0,708333333;17;SD;7;AVENIDA;VARELA 1301;;0;;Point (100800.360792301 98423.7702541453);-58.454570235933;-34.643478482734;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0216071;1;2021;5;11;44327;0,895833333;21;SALTA y RIVADAVIA AV.;1;CALLE;SD;SALTA;0;RIVADAVIA AV.;Point (107322.226611842 102292.714165845);-58.383467956071;-34.608576851352;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2021-0216875;1;2021;5;11;44327;0,802083333;19;CERRITO y CORRIENTES AV.;1;CALLE;SD;CERRITO;0;CORRIENTES AV.;Point (107438.101361197 102829.304178003);-58.382209281858;-34.603738980870;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0216699;1;2021;5;12;44328;0,5;12;DEL LIBERTADOR AV. 300;1;AVENIDA;SD;DEL LIBERTADOR AV.;300;;Point (107829.092778426 104215.208345453);-58.377959375375;-34.591242966695;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0216741;1;2021;5;12;44328;0,472222222;11;CALIFORNIA y CHUBUT;4;CALLE;SD;CALIFORNIA;0;CHUBUT;Point (106577.706992978 97718.8375887156);-58.391550003994;-34.649812514328;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0216916;1;2021;5;12;44328;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0217242;1;2021;5;12;44328;0,677083333;16;SD;2;AVENIDA;Santa Fe Av. y Uriburu Jose E.;;0;;Point (105942.135488851 103756.71943633);-58.398524763299;-34.595388534127;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0217503;1;2021;5;12;44328;0,604166667;14;NAZCA AV. 269;7;AVENIDA;SD;NAZCA AV.;269;;Point (99352.2668344902 100078.136544826);-58.470363553966;-34.628565431693;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0217656;1;2021;5;12;44328;0,805555556;19;PERON, EVA AV. y LA FACULTAD;9;AVENIDA;SD;PERON, EVA AV.;0;LA FACULTAD;Point (99137.6473728032 97440.2293206478);-58.472706894172;-34.652344334473;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0217660;2;2021;5;12;44328;0;0;SD;SD;SD;SD;;;;SD;SD;SD;PEATON;AUTO;PEATON-AUTO;0;x;0;0;0;SD
LC-2021-0217717;1;2021;5;12;44328;0,791666667;19;BACACAY 2449;7;CALLE;SD;BACACAY;2449;;Point (99889.883165858 100313.928960356);-58.464500654027;-34.626440134471;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0217781;1;2021;5;12;44328;0,75;18;SD;1;SD;SD;;;;Point (107526.8702169198077172 105270.64924924273509532);-58.381263;-34.581731;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218201;1;2021;5;12;44328;0,541666667;13;MORENO y SAAVEDRA;3;CALLE;SD;MORENO;0;SAAVEDRA;Point (105517.977681012 101764.176418942);-58.403135654669;-34.613352495445;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0224237;1;2021;5;12;44328;0,402777778;9;CORDOBA AV. y CALLAO AV.;2;AVENIDA;SD;CORDOBA AV.;0;CALLAO AV.;Point (106454.663554362 103285.147302227);-58.392934176571;-34.599636420664;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218308;1;2021;5;13;44329;0,399305556;9;PEDRAZA, MANUELA y VIDAL;13;CALLE;SD;PEDRAZA, MANUELA;0;VIDAL;Point (99400.4852036805 108391.489034524);-58.469831313265;-34.553625219126;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218705;1;2021;5;13;44329;0,5;12;DEL LIBERTADOR AV. y LA PAMPA;13;AVENIDA;SD;DEL LIBERTADOR AV.;0;LA PAMPA;Point (101657.761190689 107735.392377368);-58.445235955005;-34.559538557932;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218717;1;2021;5;13;44329;0,534722222;12;BARCO CENTENERA DEL 2946;4;CALLE;SD;BARCO CENTENERA DEL;2946;;Point (103570.054289656 97638.1182946639);-58.424357303032;-34.650554875643;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218940;1;2021;5;13;44329;0,569444444;13;CORRIENTES AV. 3148;3;AVENIDA;SD;CORRIENTES AV.;3148;;Point (104924.956764853 102774.375611887);-58.409607324971;-34.604249127910;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0218954;1;2021;5;13;44329;0,572916667;13;SD;SD;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219052;1;2021;5;13;44329;0,614583333;14;PEDERNERA 419;7;CALLE;SD;PEDERNERA;419;;Point (100093.550535494 99456.5420514145);-58.462279622967;-34.634168963037;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219060;1;2021;5;13;44329;0,569444444;13;RABANAL, FRANCISCO, INTENDENTE AV. y EREZCANO;4;AVENIDA;SD;RABANAL, FRANCISCO, INTENDENTE AV.;0;EREZCANO;Point (103621.922527606 96885.2843316562);-58.423788345163;-34.657341003974;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219178;1;2021;5;13;44329;0,597222222;14;PEDERNERA 419;7;CALLE;SD;PEDERNERA;419;;Point (100093.550535494 99456.5420514145);-58.462279622967;-34.634168963037;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219269;1;2021;5;13;44329;0,661111111;15;HUMBERTO 1Â° y DEAN FUNES;3;CALLE;SD;HUMBERTO 1Â°;0;DEAN FUNES;Point (105255.932584122 100692.652434243);-58.405986235789;-34.623013001523;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219430;1;2021;5;13;44329;0,791666667;19;ACOSTA, MARIANO AV. 1185;9;AVENIDA;SD;ACOSTA, MARIANO AV.;1185;;Point (99350.4780098821 98401.8071636205);-58.470384455121;-34.643676494937;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219447;1;2021;5;13;44329;0;0;SD;SD;SD;SD;;;;SD;SD;SD;AUTO;AUTO;AUTO-AUTO;0;x;0;0;0;SD
LC-2021-0219531;1;2021;5;13;44329;0,802083333;19;ESCALADA AV. y LAFERRERE, GREGORIO DE;9;AVENIDA;SD;ESCALADA AV.;0;LAFERRERE, GREGORIO DE;Point (98225.7108816027 97168.0113584574);-58.482655239260;-34.654796980431;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0219951;1;2021;5;14;44330;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0220381;1;2021;5;14;44330;0,486111111;11;RUCCI, JOSE IGNACIO 3181;8;CALLE;SD;RUCCI, JOSE IGNACIO;3181;;Point (97618.0823983821 95551.3989602854);-58.489288335782;-34.669368405031;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0220721;1;2021;5;14;44330;0,5;12;ALVAREZ JONTE y CARACAS;11;CALLE;SD;ALVAREZ JONTE;0;CARACAS;Point (98916.5791987709 102582.42316563);-58.475111486620;-34.605990388261;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0220924;1;2021;5;14;44330;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0221026;1;2021;5;14;44330;0,625;15;GARAY, JUAN DE AV. y LIMA;1;AVENIDA;SD;GARAY, JUAN DE AV.;0;LIMA;Point (107433.796477131 100255.683192109);-58.382233829418;-34.626938657191;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0221146;1;2021;5;14;44330;0,711805556;17;OLAZABAL y DEL LIBERTADOR AV.;13;CALLE;SD;OLAZABAL;0;DEL LIBERTADOR AV.;Point (101284.961286973 108259.362610538);-58.449298836516;-34.554815745295;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0221252;1;2021;5;14;44330;0,788194444;18;ALVAREZ, CRISOSTOMO 4400;9;CALLE;SD;ALVAREZ, CRISOSTOMO;4400;;Point (99108.4016467605 96549.7058091813);-58.473026913554;-34.660371795518;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0221354;1;2021;5;14;44330;0,875;21;SIMBRON y LOPE DE VEGA AV.;11;CALLE;SD;SIMBRON;0;LOPE DE VEGA AV.;Point (94620.5171341909 101427.455207388);-58.521955926163;-34.616387987502;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0221410;1;2021;5;14;44330;0;0;SD;SD;SD;SD;;;;SD;SD;SD;MOTO;AUTO;MOTO-AUTO;x;x;0;0;0;SD
LC-2021-0221715;1;2021;5;15;44331;0,34375;8;PORTELA y FERNANDEZ MORENO, BALDOMERO;7;CALLE;SD;PORTELA;0;FERNANDEZ MORENO, BALDOMERO;Point (99687.5323586736 98429.6787501879);-58.466708105943;-34.643425426502;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2021-0221947;1;2021;5;15;44331;0,504166667;12;OLIVERA AV. y SAN PEDRO;9;AVENIDA;SD;OLIVERA AV.;0;SAN PEDRO;Point (98223.3724194115 97608.1262933847);-58.482679796898;-34.650829625528;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
